timestamp,type,qty,price_spot,price_future,pnl,exit_time
2024-08-24 04:37:00+00:00,open,4.58483842206608,63950.98,63909.9,-62.67474122963531,2024-08-24 08:37:00+00:00
2024-08-24 08:38:00+00:00,open,4.560617800382068,64210.81,64186.5,-16.691861149381115,2024-08-24 12:38:00+00:00
2024-08-24 12:39:00+00:00,open,4.559787270340139,64172.99,64152.5,79.38589637663775,2024-08-24 16:39:00+00:00
2024-08-24 16:40:00+00:00,open,4.5499854952337175,64324.99,64295.6,39.220874968926566,2024-08-24 20:40:00+00:00
2024-08-24 20:41:00+00:00,open,4.5551216029683825,64239.74,64209.4,44.9134990052709,2024-08-25 00:41:00+00:00
2024-08-25 00:42:00+00:00,open,4.552129137330171,64273.0,64234.9,-50.57415471574085,2024-08-25 04:42:00+00:00
2024-08-25 04:43:00+00:00,open,4.558239785576811,64115.04,64082.0,-17.41247598090209,2024-08-25 08:43:00+00:00
2024-08-25 08:44:00+00:00,open,4.56599986769384,63956.23,63932.1,0.3196199907040179,2024-08-25 12:44:00+00:00
2024-08-25 12:45:00+00:00,open,4.5666468952584,63909.01,63886.2,26.486551992478784,2024-08-25 16:45:00+00:00
2024-08-25 16:46:00+00:00,open,4.555598367757202,64043.01,64019.7,23.142439708181396,2024-08-25 20:46:00+00:00
2024-08-25 20:47:00+00:00,open,4.539984536150208,64240.0,64214.8,75.86314159909905,2024-08-26 00:47:00+00:00
2024-08-26 00:48:00+00:00,open,4.549652645722421,64115.05,64075.1,-55.73324491013276,2024-08-26 04:48:00+00:00
2024-08-26 04:49:00+00:00,open,4.550849412129565,64022.99,64000.5,37.863067108949764,2024-08-26 08:49:00+00:00
2024-08-26 08:50:00+00:00,open,4.5717438977227465,63716.99,63696.4,51.112096776541634,2024-08-26 12:50:00+00:00
2024-08-26 12:51:00+00:00,open,4.5868603222584525,63502.33,63477.7,24.310359707949775,2024-08-26 16:51:00+00:00
2024-08-26 16:52:00+00:00,open,4.574978849653016,63644.99,63611.1,5.123976311623362,2024-08-26 20:52:00+00:00
2024-08-26 20:53:00+00:00,open,4.588207727707212,63426.76,63393.0,-31.016284239310103,2024-08-27 00:53:00+00:00
2024-08-27 00:54:00+00:00,open,4.629662682693917,62801.01,62777.0,7.731536680090757,2024-08-27 04:54:00+00:00
2024-08-27 04:55:00+00:00,open,4.609822325170992,63038.49,63016.0,-2.304911162585496,2024-08-27 08:55:00+00:00
2024-08-27 08:56:00+00:00,open,4.6239267290342205,62807.0,62781.7,4.531448194434696,2024-08-27 12:56:00+00:00
2024-08-27 12:57:00+00:00,open,4.646241937395575,62470.77,62449.0,7.294599841743507,2024-08-27 16:57:00+00:00
2024-08-27 16:58:00+00:00,open,4.7106722955322375,61584.0,61555.2,-9.892411820645119,2024-08-27 20:58:00+00:00
2024-08-27 20:59:00+00:00,open,4.686436964500017,61859.0,61838.7,87.3551850182776,2024-08-28 00:59:00+00:00
2024-08-28 01:00:00+00:00,open,4.908368834792641,59080.0,59044.6,-69.15891688221116,2024-08-28 05:00:00+00:00
2024-08-28 05:01:00+00:00,open,4.885189259893804,59282.24,59259.3,39.17921786440375,2024-08-28 09:01:00+00:00
2024-08-28 09:02:00+00:00,open,4.887378588525484,59244.18,59213.9,-42.42244614840263,2024-08-28 13:02:00+00:00
2024-08-28 13:03:00+00:00,open,4.826304897810993,59931.51,59903.7,18.29169556267276,2024-08-28 17:03:00+00:00
2024-08-28 17:04:00+00:00,open,4.8933616179125545,59085.98,59050.2,-7.682577740156891,2024-08-28 21:04:00+00:00
2024-08-28 21:05:00+00:00,open,4.875264346840717,59265.0,59229.0,-55.870529414790354,2024-08-29 01:05:00+00:00
2024-08-29 01:06:00+00:00,open,4.874940778590334,59198.99,59175.9,58.64553756643604,2024-08-29 05:06:00+00:00
2024-08-29 05:07:00+00:00,open,4.878580012523274,59155.4,59127.6,60.05531995415015,2024-08-29 09:07:00+00:00
2024-08-29 09:08:00+00:00,open,4.835813696739914,59680.0,59636.2,-70.167656739706,2024-08-29 13:08:00+00:00
2024-08-29 13:09:00+00:00,open,4.777352853213427,60330.0,60292.5,-45.00266387726214,2024-08-29 17:09:00+00:00
2024-08-29 17:10:00+00:00,open,4.777158011285485,60268.0,60235.1,-26.322140642192753,2024-08-29 21:10:00+00:00
2024-08-29 21:11:00+00:00,open,4.830772304886719,59547.01,59511.3,-47.293260864845195,2024-08-30 01:11:00+00:00
2024-08-30 01:12:00+00:00,open,4.851939048356516,59222.42,59203.2,-6.841234058199633,2024-08-30 05:12:00+00:00
2024-08-30 05:13:00+00:00,open,4.8787028284641325,58857.99,58837.7,61.52044266693555,2024-08-30 09:13:00+00:00
2024-08-30 09:14:00+00:00,open,4.820596159700184,59570.0,59538.6,-49.17008082896292,2024-08-30 13:14:00+00:00
2024-08-30 13:15:00+00:00,open,4.818786836725349,59526.0,59494.5,3.324962917316649,2024-08-30 17:15:00+00:00
2024-08-30 17:16:00+00:00,open,4.898353266104842,58525.99,58495.5,55.939194298944386,2024-08-30 21:16:00+00:00
2024-08-30 21:17:00+00:00,open,4.858977943281712,58999.4,58961.0,-7.725774929800952,2024-08-31 01:17:00+00:00
2024-08-31 01:18:00+00:00,open,4.831706664559112,59292.01,59265.0,5.749730930801438,2024-08-31 05:18:00+00:00
2024-08-31 05:19:00+00:00,open,4.831543177576573,59262.01,59230.0,-7.2956301981504685,2024-08-31 09:19:00+00:00
2024-08-31 09:20:00+00:00,open,4.861665545067924,58854.99,58831.6,65.19493495937783,2024-08-31 13:20:00+00:00
2024-08-31 13:21:00+00:00,open,4.832184494083442,59219.01,59192.8,27.543451616296718,2024-08-31 17:21:00+00:00
2024-08-31 17:22:00+00:00,open,4.8544539687199,58929.0,58900.0,-18.932370478014676,2024-08-31 21:22:00+00:00
2024-08-31 21:23:00+00:00,open,4.847863512417193,58961.99,58940.1,33.498736870819734,2024-09-01 01:23:00+00:00
2024-09-01 01:24:00+00:00,open,4.84896108092367,58934.0,58904.2,66.47925641945928,2024-09-01 05:24:00+00:00
2024-09-01 05:25:00+00:00,open,4.925917314785285,58018.97,57981.7,-7.6844310110894165,2024-09-01 09:25:00+00:00
2024-09-01 09:26:00+00:00,open,4.904221026702553,58235.98,58205.0,40.65599231133276,2024-09-01 13:26:00+00:00
2024-09-01 13:27:00+00:00,open,4.925360913705454,57976.0,57946.5,-2.019397974636438,2024-09-01 17:27:00+00:00
2024-09-01 17:28:00+00:00,open,4.929153010652549,57895.41,57858.1,-49.537987757072464,2024-09-01 21:28:00+00:00
2024-09-01 21:29:00+00:00,open,4.89946443536054,58180.95,58153.6,17.932039833436686,2024-09-02 01:29:00+00:00
2024-09-02 01:30:00+00:00,open,4.95406944437697,57516.0,57491.1,-12.335632916488564,2024-09-02 05:30:00+00:00
2024-09-02 05:31:00+00:00,open,4.938517716138437,57655.01,57622.6,-13.87723478237344,2024-09-02 09:31:00+00:00
2024-09-02 09:32:00+00:00,open,4.9091614992590324,57956.5,57928.0,22.14031836166824,2024-09-02 13:32:00+00:00
2024-09-02 13:33:00+00:00,open,4.879365463830456,58289.04,58267.9,48.59848001974708,2024-09-02 17:33:00+00:00
2024-09-02 17:34:00+00:00,open,4.865421030827259,58450.99,58424.3,25.348843570641176,2024-09-02 21:34:00+00:00
2024-09-02 21:35:00+00:00,open,4.803400150538523,59186.01,59157.2,48.946647533963784,2024-09-03 01:35:00+00:00
2024-09-03 01:36:00+00:00,open,4.801205524390407,59208.12,59178.6,45.515428371201494,2024-09-03 05:36:00+00:00
2024-09-03 05:37:00+00:00,open,4.802100640415342,59190.0,59150.0,0.7683361024832259,2024-09-03 09:37:00+00:00
2024-09-03 09:38:00+00:00,open,4.820514519376672,58929.0,58899.1,-38.08206470308272,2024-09-03 13:38:00+00:00
2024-09-03 13:39:00+00:00,open,4.841067291837228,58620.01,58594.8,26.044942030071606,2024-09-03 17:39:00+00:00
2024-09-03 17:40:00+00:00,open,4.894604517536689,57960.0,57928.9,-49.435505627113436,2024-09-03 21:40:00+00:00
2024-09-03 21:41:00+00:00,open,4.883211382954391,58030.0,58007.0,71.24605407728751,2024-09-04 01:41:00+00:00
2024-09-04 01:42:00+00:00,open,4.985943255402035,56843.1,56815.9,-0.3988754604408694,2024-09-04 05:42:00+00:00
2024-09-04 05:43:00+00:00,open,5.021988516732688,56401.01,56372.1,-25.71258120568452,2024-09-04 09:43:00+00:00
2024-09-04 09:44:00+00:00,open,4.986565077635462,56752.12,56727.5,32.312941703057476,2024-09-04 13:44:00+00:00
2024-09-04 13:45:00+00:00,open,5.008414404305649,56489.99,56462.4,-23.439379412151894,2024-09-04 17:45:00+00:00
2024-09-04 17:46:00+00:00,open,4.873883707722649,57999.99,57979.3,3.411718595427131,2024-09-04 21:46:00+00:00
2024-09-04 21:47:00+00:00,open,4.868361718446549,58033.04,58008.0,-9.93145790563521,2024-09-05 01:47:00+00:00
2024-09-05 01:48:00+00:00,open,4.854641317648321,58156.0,58134.4,28.15691964237439,2024-09-05 05:48:00+00:00
2024-09-05 05:49:00+00:00,open,4.935674232579068,57184.0,57155.3,26.20843017501927,2024-09-05 09:49:00+00:00
2024-09-05 09:50:00+00:00,open,4.962225920293286,56859.74,56832.9,29.6244887441928,2024-09-05 13:50:00+00:00
2024-09-05 13:51:00+00:00,open,4.978826889363153,56654.0,56628.7,-11.003207425524446,2024-09-05 17:51:00+00:00
2024-09-05 17:52:00+00:00,open,4.980530743316288,56594.01,56568.3,50.25355520008019,2024-09-05 21:52:00+00:00
2024-09-05 21:53:00+00:00,open,5.025049424764515,56088.97,56060.0,27.78852331894192,2024-09-06 01:53:00+00:00
2024-09-06 01:54:00+00:00,open,4.982565907979319,56550.0,56520.1,-19.432007041126596,2024-09-06 05:54:00+00:00
2024-09-06 05:55:00+00:00,open,4.981099902936068,56521.0,56495.1,27.396049466148373,2024-09-06 09:55:00+00:00
2024-09-06 09:56:00+00:00,open,5.038105108949435,55864.26,55836.7,-60.2557371030675,2024-09-06 13:56:00+00:00
2024-09-06 13:57:00+00:00,open,5.015261226679193,56049.0,56025.7,-0.45137351042010265,2024-09-06 17:57:00+00:00
2024-09-06 17:58:00+00:00,open,5.203377702309953,53990.0,53965.2,72.84728783233935,2024-09-06 21:58:00+00:00
2024-09-06 21:59:00+00:00,open,5.225930272173263,53766.57,53740.0,-13.587418707642877,2024-09-07 01:59:00+00:00
2024-09-07 02:00:00+00:00,open,5.217733640451787,53810.91,53782.5,40.54179038629368,2024-09-07 06:00:00+00:00
2024-09-07 06:01:00+00:00,open,5.179307396054401,54201.1,54169.4,-9.840684052473215,2024-09-07 10:01:00+00:00
2024-09-07 10:02:00+00:00,open,5.17003879391891,54259.98,54230.1,-5.066638018057083,2024-09-07 14:02:00+00:00
2024-09-07 14:03:00+00:00,open,5.131568838900332,54630.99,54606.5,-12.264449524968807,2024-09-07 18:03:00+00:00
2024-09-07 18:04:00+00:00,open,5.172879201030584,54155.08,54132.1,-3.4658290646814582,2024-09-07 22:04:00+00:00
2024-09-07 22:05:00+00:00,open,5.178962115418075,54057.01,54036.9,56.813214406142315,2024-09-08 02:05:00+00:00
2024-09-08 02:06:00+00:00,open,5.153450661229955,54325.09,54289.1,-52.56519674453054,2024-09-08 06:06:00+00:00
2024-09-08 06:07:00+00:00,open,5.141502717586255,54387.99,54355.3,0.8226404348317573,2024-09-08 10:07:00+00:00
2024-09-08 10:08:00+00:00,open,5.126137951621151,54518.76,54488.9,26.912224246011043,2024-09-08 14:08:00+00:00
2024-09-08 14:09:00+00:00,open,5.152971162767864,54217.99,54184.9,-0.824475386023362,2024-09-08 18:09:00+00:00
2024-09-08 18:10:00+00:00,open,5.137198738866317,54351.34,54321.9,10.017537540811745,2024-09-08 22:10:00+00:00
2024-09-08 22:11:00+00:00,open,5.124047232936661,54464.01,54434.0,19.31765806815481,2024-09-09 02:11:00+00:00
2024-09-09 02:12:00+00:00,open,5.069723700001108,55026.01,54989.5,-44.20799066401557,2024-09-09 06:12:00+00:00
2024-09-09 06:13:00+00:00,open,5.0868280123583975,54782.01,54750.1,-5.697247373854729,2024-09-09 10:13:00+00:00
2024-09-09 10:14:00+00:00,open,5.038397758672998,55272.01,55244.7,24.587381062274375,2024-09-09 14:14:00+00:00
2024-09-09 14:15:00+00:00,open,5.02090492065806,55445.99,55406.1,27.71539516205295,2024-09-09 18:15:00+00:00
2024-09-09 18:16:00+00:00,open,4.924884198012257,56509.99,56469.3,-70.52434171553408,2024-09-09 22:16:00+00:00
2024-09-09 22:17:00+00:00,open,4.844459632320235,57369.99,57339.0,3.2942325500144176,2024-09-10 02:17:00+00:00
2024-09-10 02:18:00+00:00,open,4.897037769635174,56721.99,56696.4,27.031648488406116,2024-09-10 06:18:00+00:00
2024-09-10 06:19:00+00:00,open,4.887342881670883,56817.0,56784.0,-30.64363986809635,2024-09-10 10:19:00+00:00
2024-09-10 10:20:00+00:00,open,4.867609717125447,56994.22,56968.1,2.7745375387246716,2024-09-10 14:20:00+00:00
2024-09-10 14:21:00+00:00,open,4.895950828738991,56632.0,56604.0,68.54331160234588,2024-09-10 18:21:00+00:00
2024-09-10 18:22:00+00:00,open,4.822122391205861,57507.2,57471.9,-15.43079165184472,2024-09-10 22:22:00+00:00
2024-09-10 22:23:00+00:00,open,4.814798834876028,57550.5,57513.0,-40.44431021296565,2024-09-11 02:23:00+00:00
2024-09-11 02:24:00+00:00,open,4.856514093608273,56996.95,56970.8,31.858732454094298,2024-09-11 06:24:00+00:00
2024-09-11 06:25:00+00:00,open,4.903362685964558,56438.0,56405.0,-67.2251024245698,2024-09-11 10:25:00+00:00
2024-09-11 10:26:00+00:00,open,4.898755980318916,56416.01,56392.0,15.578044017379936,2024-09-11 14:26:00+00:00
2024-09-11 14:27:00+00:00,open,4.932315566031714,56008.01,55978.0,58.645232080114205,2024-09-11 18:27:00+00:00
2024-09-11 18:28:00+00:00,open,4.770329431390362,57912.01,57868.0,-62.10968919672195,2024-09-11 22:28:00+00:00
2024-09-11 22:29:00+00:00,open,4.814214120733648,57310.97,57284.7,28.403863312300498,2024-09-12 02:29:00+00:00
2024-09-12 02:30:00+00:00,open,4.762041163431014,57922.0,57885.1,-46.57276257834977,2024-09-12 06:30:00+00:00
2024-09-12 06:31:00+00:00,open,4.754247793444749,57952.75,57934.2,49.30154961799991,2024-09-12 10:31:00+00:00
2024-09-12 10:32:00+00:00,open,4.748437184076564,58020.0,57988.1,1.044656180502372,2024-09-12 14:32:00+00:00
2024-09-12 14:33:00+00:00,open,4.715409712760461,58391.99,58355.8,-27.349376333990087,2024-09-12 18:33:00+00:00
2024-09-12 18:34:00+00:00,open,4.712753199460801,58372.44,58340.1,3.534564899561311,2024-09-12 22:34:00+00:00
2024-09-12 22:35:00+00:00,open,4.726180565501004,58173.92,58140.9,-51.56262996959807,2024-09-13 02:35:00+00:00
2024-09-13 02:36:00+00:00,open,4.729948294230581,58060.0,58031.3,30.129770634261188,2024-09-13 06:36:00+00:00
2024-09-13 06:37:00+00:00,open,4.7522047245745505,57772.43,57744.0,-2.0434480315684396,2024-09-13 10:37:00+00:00
2024-09-13 10:38:00+00:00,open,4.7134576842420115,58211.1,58180.4,35.350932631815084,2024-09-13 14:38:00+00:00
2024-09-13 14:39:00+00:00,open,4.713674205565908,58196.0,58152.3,-51.94468974532122,2024-09-13 18:39:00+00:00
2024-09-13 18:40:00+00:00,open,4.583874493403361,59774.01,59737.9,-28.83257056351114,2024-09-13 22:40:00+00:00
2024-09-13 22:41:00+00:00,open,4.522627857084058,60528.01,60497.8,22.070423942558357,2024-09-14 02:41:00+00:00
2024-09-14 02:42:00+00:00,open,4.531151760925224,60392.51,60361.9,-68.96412980128719,2024-09-14 06:42:00+00:00
2024-09-14 06:43:00+00:00,open,4.553611876781824,60013.14,59988.7,6.466128865022238,2024-09-14 10:43:00+00:00
2024-09-14 10:44:00+00:00,open,4.557592810247547,59929.0,59900.1,-9.343065260987574,2024-09-14 14:44:00+00:00
2024-09-14 14:45:00+00:00,open,4.558245307180079,59878.32,59845.1,29.44626468437933,2024-09-14 18:45:00+00:00
2024-09-14 18:46:00+00:00,open,4.568149259604361,59731.99,59699.9,-21.28757554973904,2024-09-14 22:46:00+00:00
2024-09-14 22:47:00+00:00,open,4.539714006577361,60056.0,60031.4,28.100829700724432,2024-09-15 02:47:00+00:00
2024-09-15 02:48:00+00:00,open,4.525680316758433,60224.71,60189.4,-7.738913341652969,2024-09-15 06:48:00+00:00
2024-09-15 06:49:00+00:00,open,4.52774282509471,60156.03,60125.2,1.6299874170037874,2024-09-15 10:49:00+00:00
2024-09-15 10:50:00+00:00,open,4.537329498521467,59993.99,59964.7,18.24006458404177,2024-09-15 14:50:00+00:00
2024-09-15 14:51:00+00:00,open,4.521313313131734,60182.49,60149.9,-24.91243635533217,2024-09-15 18:51:00+00:00
2024-09-15 18:52:00+00:00,open,4.54078599374096,59871.99,59842.3,4.7678252934412235,2024-09-15 22:52:00+00:00
2024-09-15 22:53:00+00:00,open,4.571967064877527,59431.11,59400.2,-46.222587025914464,2024-09-16 02:53:00+00:00
2024-09-16 02:54:00+00:00,open,4.657359103420053,58276.67,58248.4,2.3752531427537154,2024-09-16 06:54:00+00:00
2024-09-16 06:55:00+00:00,open,4.621032694166491,58701.09,58675.0,10.212482254137532,2024-09-16 10:55:00+00:00
2024-09-16 10:56:00+00:00,open,4.620915293579457,58673.99,58642.3,-24.999151738247377,2024-09-16 14:56:00+00:00
2024-09-16 14:57:00+00:00,open,4.700175430305582,57633.99,57608.1,-7.990298231540009,2024-09-16 18:57:00+00:00
2024-09-16 18:58:00+00:00,open,4.681829916185284,57819.99,57795.0,-33.75599369565774,2024-09-16 22:58:00+00:00
2024-09-16 22:59:00+00:00,open,4.665165124847928,57970.01,57948.6,19.64034517557176,2024-09-17 02:59:00+00:00
2024-09-17 03:00:00+00:00,open,4.65118920885436,58121.98,58095.4,3.348856230380554,2024-09-17 07:00:00+00:00
2024-09-17 07:01:00+00:00,open,4.618194169115395,58504.29,58475.0,32.55826889227698,2024-09-17 11:01:00+00:00
2024-09-17 11:02:00+00:00,open,4.557444495534759,59270.0,59231.4,-107.14552009003148,2024-09-17 15:02:00+00:00
2024-09-17 15:03:00+00:00,open,4.444308997015409,60670.0,60647.9,10.177467603169168,2024-09-17 19:03:00+00:00
2024-09-17 19:04:00+00:00,open,4.451978616288241,60536.0,60509.7,37.886338024622006,2024-09-17 23:04:00+00:00
2024-09-17 23:05:00+00:00,open,4.481129244502039,60131.48,60097.4,-38.896201842279005,2024-09-18 03:05:00+00:00
2024-09-18 03:06:00+00:00,open,4.4497202053305465,60493.37,60455.1,-46.944548166250215,2024-09-18 07:06:00+00:00
2024-09-18 07:07:00+00:00,open,4.446738610043463,60465.94,60437.0,-9.204748922821027,2024-09-18 11:07:00+00:00
2024-09-18 11:08:00+00:00,open,4.486346468622619,59890.0,59864.8,7.1332908851269385,2024-09-18 15:08:00+00:00
2024-09-18 15:09:00+00:00,open,4.5057923591993445,59600.5,59571.5,-11.624944286742178,2024-09-18 19:09:00+00:00
2024-09-18 19:10:00+00:00,open,4.441287514234842,60422.0,60387.0,-33.887023733600216,2024-09-18 23:10:00+00:00
2024-09-18 23:11:00+00:00,open,4.3951902090120045,60995.95,60970.9,-12.438388291479669,2024-09-19 03:11:00+00:00
2024-09-19 03:12:00+00:00,open,4.314384066452755,62092.44,62061.8,32.185305135733785,2024-09-19 07:12:00+00:00
2024-09-19 07:13:00+00:00,open,4.314770835776373,62072.0,62037.3,-14.19559604967664,2024-09-19 11:13:00+00:00
2024-09-19 11:14:00+00:00,open,4.288971736857043,62397.98,62367.7,-32.46751604803777,2024-09-19 15:14:00+00:00
2024-09-19 15:15:00+00:00,open,4.23783794904474,63090.0,63066.2,38.56432533630097,2024-09-19 19:15:00+00:00
2024-09-19 19:16:00+00:00,open,4.209908418487318,63497.93,63466.2,-18.102606199507722,2024-09-19 23:16:00+00:00
2024-09-19 23:17:00+00:00,open,4.240985163269349,62982.01,62952.1,5.386051157338496,2024-09-20 03:17:00+00:00
2024-09-20 03:18:00+00:00,open,4.21713804539613,63303.99,63276.8,20.368776759301355,2024-09-20 07:18:00+00:00
2024-09-20 07:19:00+00:00,open,4.199546120845249,63545.58,63512.2,-53.71219488564496,2024-09-20 11:19:00+00:00
2024-09-20 11:20:00+00:00,open,4.1863814627321885,63668.67,63651.7,59.61407202929784,2024-09-20 15:20:00+00:00
2024-09-20 15:21:00+00:00,open,4.236494870581595,62920.0,62884.2,7.0749464338638655,2024-09-20 19:21:00+00:00
2024-09-20 19:22:00+00:00,open,4.232950856490601,62939.91,62909.0,-50.03347912374847,2024-09-20 23:22:00+00:00
2024-09-20 23:23:00+00:00,open,4.216764793322636,63108.0,63086.2,28.969174130106875,2024-09-21 03:23:00+00:00
2024-09-21 03:24:00+00:00,open,4.228893322564195,62909.8,62887.0,-13.490169698989629,2024-09-21 07:24:00+00:00
2024-09-21 07:25:00+00:00,open,4.220064440023904,62994.0,62970.1,5.064077328016403,2024-09-21 11:25:00+00:00
2024-09-21 11:26:00+00:00,open,4.21335982329285,63059.99,63025.4,-35.56075690860147,2024-09-21 15:26:00+00:00
2024-09-21 15:27:00+00:00,open,4.199549544261901,63204.0,63181.5,19.275932408147458,2024-09-21 19:27:00+00:00
2024-09-21 19:28:00+00:00,open,4.195025678213222,63247.98,63224.4,16.780102712852887,2024-09-21 23:28:00+00:00
2024-09-21 23:29:00+00:00,open,4.190652957324261,63288.0,63258.0,-22.587619439975327,2024-09-22 03:29:00+00:00
2024-09-22 03:30:00+00:00,open,4.198218797529781,63119.9,63095.2,22.964256822462243,2024-09-22 07:30:00+00:00
2024-09-22 07:31:00+00:00,open,4.20760967194054,62957.61,62929.9,1.7671960622076794,2024-09-22 11:31:00+00:00
2024-09-22 11:32:00+00:00,open,4.21728509185396,62776.74,62746.5,-19.568202826199922,2024-09-22 15:32:00+00:00
2024-09-22 15:33:00+00:00,open,4.211363613991027,62813.35,62784.1,-8.00159086655844,2024-09-22 19:33:00+00:00
2024-09-22 19:34:00+00:00,open,4.2009179979589675,62926.04,62896.1,-16.13152511217833,2024-09-22 23:34:00+00:00
2024-09-22 23:35:00+00:00,open,4.154162395374398,63584.45,63546.6,-38.426002157213176,2024-09-23 03:35:00+00:00
2024-09-23 03:36:00+00:00,open,4.093605637568724,64458.18,64431.9,-7.245681978483536,2024-09-23 07:36:00+00:00
2024-09-23 07:37:00+00:00,open,4.1502528081854555,63535.0,63511.9,35.23564634151626,2024-09-23 11:37:00+00:00
2024-09-23 11:38:00+00:00,open,4.152216998278321,63492.3,63466.1,19.432375551913537,2024-09-23 15:38:00+00:00
2024-09-23 15:39:00+00:00,open,4.148692742218629,63522.16,63492.0,-62.76972118978718,2024-09-23 19:39:00+00:00
2024-09-23 19:40:00+00:00,open,4.154892249368273,63344.0,63324.4,68.09868396714357,2024-09-23 23:40:00+00:00
2024-09-23 23:41:00+00:00,open,4.155001352712935,63353.5,63320.0,-45.37261477161799,2024-09-24 03:41:00+00:00
